"year","sex","age","comp_use","employment","employment_type","hours_worked","employees_workplace","importance_comp","complexity_comp","experience","sector","skill_change","ethnicity","region","hourly_pay","weight","employees_comp","pid","highest_qualification","cognitive_PCA","interactive_PCA","physical_PCA"
2001,1,47,1,1,1,42,5,1,1,31,1,1,1,6,7.90000009536743,1.22691118717194,5,190351,3,0.766125525968401,0.777588305363558,0.24308705282274
2001,2,55,1,1,2,20,4,3,2,26,2,1,1,6,20,1.07766771316528,3,190361,4,0.710597332104647,0.944282796783995,0.386544940401141
2006,2,43,1,1,2,20,2,1,2,27,2,3,2,7,8.17307662963867,0.689894437789917,1,190372,1,0.724633458197796,0.747928836249067,0.8032710562108
2001,2,42,1,1,1,24,5,1,2,22,2,1,1,6,8.5,0.467894613742828,2,190381,2,0.795991436321416,0.84858000362429,0.371930959757703
2006,2,25,1,1,1,37,4,1,3,0,2,1,1,7,NA,0.902525722980499,1,190422,4,0.949621956183154,0.889365546259318,0.8032710562108
2006,1,58,1,1,1,37,2,1,2,25,3,3,1,7,10.9147615432739,0.948376834392548,1,190432,3,0.855161942698428,0.791183211915256,0.499225133307335
2006,1,22,2,1,1,60,3,5,NA,3,2,2,1,7,NA,1.06910991668701,6,190442,1,0.515306325604375,0.413964366678054,0.454429977255379
2001,2,49,1,1,1,40,3,4,1,34,3,3,1,6,6.49038457870483,1.08971524238586,6,190461,2,0.537839756506517,0.792194834883612,0.340365178796576
2001,2,26,1,1,1,46,4,1,2,7,1,1,1,6,6.89799308776855,1.14064395427704,1,190491,2,0.735505017146017,0.757568547415133,0.288657075567361
2001,2,25,2,1,2,3,2,5,NA,5,1,2,1,6,4,0.65886253118515,5,190521,2,0.565470418344122,0.553978996391583,0.712905877414223
2001,1,55,1,1,1,55,3,1,2,40,1,1,1,6,8.39160823822021,0.650327503681183,1,190551,2,0.821544590173043,0.733270648188287,0.54635810903354
2001,1,59,1,1,1,37,2,1,2,43,3,3,1,6,17.5,0.650327503681183,1,190591,1,0.78244814420299,0.785824818303364,0.340974917656521
2001,1,35,1,1,1,36,4,1,3,19,1,1,1,6,NA,1.26724648475647,2,190601,3,0.826940642884663,0.804848099803794,0.113455059598859
2001,1,30,1,1,1,37,5,1,4,13,NA,1,1,6,NA,0.633623480796814,4,190621,1,0.705399837805863,0.391629230872127,0.0601840033880591
2001,1,53,1,1,1,40,2,1,3,35,1,1,1,6,NA,1.30065536499023,1,190631,4,0.801495009693709,0.718926706750343,0.1967289437892
2001,2,36,1,1,1,37,2,2,1,18,2,3,1,8,11.4345121383667,1.05557835102081,1,191081,4,0.742789066809519,0.861506944651315,0.537094122585777
2006,1,45,1,1,1,45,1,1,4,23,1,3,1,7,42.7350425720215,0.957604348659515,1,191091,4,0.901637783475294,0.884876996795281,0.34962916524434
2006,2,46,2,1,1,38,2,5,NA,20,1,3,2,7,6,0.722880244255066,6,191171,1,0.134713834068022,0.152290669559686,0.432903049434681
2001,2,32,1,1,1,40,3,2,2,17,1,1,1,8,9.95192337036133,1.07397639751434,1,191191,1,0.650355773988475,0.568654323404436,0.590365178796576
2001,1,33,1,1,1,66,2,2,1,17,1,3,1,8,8.74125862121582,1.37114071846008,4,191201,1,0.653557077377652,0.618500275496846,0
2001,1,27,2,1,1,39,4,4,2,6,2,1,1,8,9,1.42628562450409,2,191211,4,0.752971223686508,0.733387842062666,0.863455059598859
2001,1,51,1,1,1,0,3,5,NA,34,1,3,1,8,7,0.60044276714325,5,191231,1,0.0917619943034147,0.163741948749414,0.682903049434681
2001,2,32,1,1,1,35,3,1,3,10,1,1,1,8,15.3846158981323,1.22920894622803,1,191251,4,0.798774786904776,0.609377475517935,0.213084224843199
2001,1,37,1,1,1,38,4,2,2,18,1,1,1,8,14.1700410842896,1.26724648475647,1,191291,3,0.817700186011334,0.589700118140721,0.416726115809658
2006,1,43,1,1,1,40,2,1,2,27,1,2,1,7,23.0769233703613,2.61992526054382,1,191291,1,0.634739306783842,0.883207199956098,0
2006,2,46,2,1,2,16,3,5,NA,11,1,3,2,7,5,0.722880244255066,6,191331,2,0.297245255971584,0.0407846337716995,0.756138080484595
2006,1,25,1,1,1,38,2,1,3,4,1,1,2,7,15.1821870803833,2.25522613525391,1,191361,2,0.868676691687801,0.710182423820661,0.477698205486637
2001,1,32,1,1,1,35,5,1,3,11,2,3,2,8,NA,1.26724648475647,1,191381,4,0.756232656316804,0.779664822401171,0
2001,2,38,1,1,2,20,2,4,1,18,2,1,1,8,6.19999980926514,1.05557835102081,5,191391,1,0.554645155413855,0.598416278585657,0.628069040242297
2001,2,38,2,1,2,20,2,5,NA,13,2,1,1,8,5.17000007629395,1.2407066822052,5,191421,1,0.606378837573108,0.547326372199699,0.554059142499719
2001,1,34,2,1,1,48,4,3,1,16,1,1,1,8,8.10999965667725,1.34420549869537,2,191431,1,0.58463054296282,0.685683824994498,0.9467289437892
2006,2,35,1,1,1,40,5,2,2,10,2,3,2,7,19.230770111084,1.65771508216858,1,191461,4,0.623204408001639,0.625176744297972,0.0678850368542381
2006,2,42,1,1,1,35,4,2,2,20,2,1,1,7,15.9340667724609,1.59454751014709,1,191491,2,0.852683199433102,0.703601387419951,0.195954077096535
2001,1,54,2,1,1,42,4,5,NA,39,1,1,1,8,6.5,0.656411051750183,2,191511,2,0.634655199575312,0.749196517804835,0.932114963145762
2006,2,43,1,1,1,45,5,1,2,22,2,3,1,7,29.0787792205811,1.37978911399841,1,191511,1,0.655657461005047,0.68458207371158,0
2001,1,31,1,1,1,43,4,1,2,12,1,3,1,8,8.39939117431641,0.598992109298706,3,191571,3,0.708793625696387,0.360489493425489,0.189041129919276
2001,2,48,2,1,1,37,5,5,NA,28,1,3,1,8,1.55405402183533,0.54995459318161,4,191581,1,0.206961140101284,0.330552725180901,0.590186831367601
2001,1,36,1,1,1,40,2,1,1,11,1,1,3,8,NA,0.632982075214386,1,191601,1,0.337194467568646,0.269502544313848,1
2001,2,59,2,1,1,20,2,5,NA,43,1,2,1,8,5,0.588463425636292,6,191621,1,0.0130415927657441,0.263837350471934,0
2001,1,25,1,1,1,35,4,1,2,4,1,NA,3,6,16.4835166931152,0.636174976825714,1,192031,4,0.618900085980669,0.626198249199252,0.264613980643438
2006,1,44,1,1,1,35,2,2,3,22,2,3,1,7,14.5166606903076,1.91520953178406,2,192031,1,0.883013712914563,0.788706467135114,0.584048750883006
2001,1,28,1,1,1,38,5,4,1,11,1,3,3,6,8.39999961853027,0.672274827957153,4,192041,1,0.561760361905398,0.391282781844403,0.931340096453097
2006,1,49,1,1,1,40,4,4,1,28,1,1,1,7,NA,1.5931978225708,5,192051,1,0.532901390560805,0.803588557062559,1
2001,2,22,2,1,1,40,4,3,2,4,2,NA,1,6,NA,1.27864503860474,3,192081,NA,0.688720109306284,0.790116668247027,0.689815996611941
2001,2,37,1,1,2,20,3,2,2,15,2,3,1,6,7.69230794906616,1.1360696554184,3,192171,4,0.840633175179548,0.845165082958425,0.439815996611941
2006,1,26,1,1,1,40,3,3,1,7,1,1,1,7,9.61538505554199,1.12761306762695,1,192201,1,0.410224243476294,0.585816552111066,0.485386019356561
2001,1,43,2,1,1,0,2,5,NA,10,3,NA,3,6,NA,0.561149954795837,4,192211,1,0.109051970828055,0.272973204263836,0.546179761604565
2006,1,26,1,1,1,58,5,1,4,4,1,1,1,7,33.1564979553223,2.16804575920105,1,192211,2,0.792517880831604,0.762015152143682,0.363468279195113
2001,2,38,1,1,1,40,5,1,2,19,2,1,1,6,11.2866811752319,1.05557835102081,1,192221,1,0.885937108128359,0.768818520589638,0.106542112421599
2006,1,28,1,1,1,80,2,1,3,5,1,3,1,7,9.61538505554199,2.16804575920105,1,192221,2,0.830185750559581,0.540850169105352,0.385770073708476
2001,2,34,2,1,2,10,2,5,NA,2,2,NA,3,6,3.5,1.2407066822052,6,192231,1,0.336337438767427,0.306577689602554,0.5
2006,2,24,1,1,1,50,5,1,3,1,1,1,1,7,11.5384616851807,1.805051445961,1,192231,1,0.529225020280213,0.68123631140262,0
2001,1,42,2,1,1,40,3,4,9,24,1,3,1,6,4.5,0.613455832004547,5,192251,1,0.728681349794447,0.944282796783995,0.863455059598859
2001,2,57,1,1,2,17,3,2,1,8,1,3,4,6,2.94117641448975,0.538833916187286,3,192301,2,0.701897233864213,0.752078166636585,0.817885036854238
2001,2,52,2,1,2,0,5,3,1,27,1,2,1,6,NA,0.50938355922699,4,192321,3,0.81877653283259,0.564272345146211,0.45209215758113
2001,1,33,1,1,1,38,3,1,3,10,1,1,3,6,11.6396760940552,0.632982075214386,1,192431,4,0.73342599758373,0.832681285450952,0.287882208874696
2001,2,39,1,1,1,36,2,1,2,23,1,1,1,6,5.73000001907349,1.20391166210175,1,192611,2,1,0.916424195175992,0.453820238395435
2001,2,45,1,1,1,30.0000019073486,4,1,2,29,2,3,1,6,11.7307691574097,0.95209938287735,1,192621,3,0.814524454448056,0.382989701421599,0.135770073708476
2001,1,54,2,1,1,38,4,5,NA,40,1,3,1,6,5.25,0.60044276714325,3,193041,1,0.49333048039278,0.664827641832795,0.568673123143158
2001,2,45,1,1,2,30.0000019073486,5,1,2,29,1,2,1,6,6.13000011444092,1.00714552402496,1,193051,1,0.78361340500194,0.89472393987121,0.181340096453097
2001,2,39,1,1,1,25,3,3,2,15,2,1,1,6,4.61538457870483,0.601955771446228,4,193061,3,0.465616141854539,0.392057583516485,0
2006,1,33,1,1,1,35,4,2,3,8,1,1,3,7,20.8791198730469,0.907904267311096,1,193092,1,0.640173778086668,0.585318139882496,0.25
2006,1,50,1,1,1,50,2,1,2,34,2,3,1,7,13.076922416687,0.820646345615387,1,193122,1,0.845313361380787,0.727938497156277,0.0678850368542381
2001,1,34,1,1,1,43,5,1,2,18,1,1,1,6,14.3112707138062,0.588731050491333,1,193131,1,0.807262363209421,0.68289713517221,0.333452231619317
2001,1,53,1,1,1,48,3,2,3,32,1,2,1,6,15.625,0.650327503681183,4,193141,4,0.803516937453564,0.791962187012905,0.734611152663897
2006,1,26,1,1,1,43,3,1,3,5,1,1,1,7,18.7835426330566,2.60624265670776,1,193142,2,0.910207324452675,0.845165082958425,0
2001,2,39,2,1,2,10,3,4,8,20,2,1,1,6,4.71999979019165,1.07397639751434,4,193161,1,0.488349363264515,0.324752481604497,0
2001,2,40,1,1,1,32,4,1,2,23,1,1,1,6,7.51201915740967,0.95209938287735,1,193171,3,0.821194692348432,0.508331815138237,0.393636235007376
2006,2,38,1,1,2,30,4,1,3,16,3,3,1,7,38.461540222168,1.51178932189941,1,193172,2,0.8820943563833,0.804072740093375,0
2006,2,26,1,1,1,35,5,3,1,5,2,3,1,7,12.5371160507202,2.16988182067871,1,193182,4,0.778339290574239,0.95097441492133,0.128069040242297
2006,1,31,1,1,1,50,3,1,4,7,1,1,1,7,26.9230766296387,1.81580793857574,1,193192,4,0.796501134008843,0.630686798663288,0.181340096453097
2001,2,38,1,1,1,37,5,1,2,17,2,3,1,6,NA,1.05557835102081,2,193221,4,0.903035341693795,0.848978581767847,0.453655110562715
2006,2,24,1,1,1,35,3,1,2,3,3,3,1,7,10.4395599365234,1.805051445961,1,193262,2,0.480106737532784,0.518949684776359,0.068659903546903
2001,2,24,1,1,2,22,3,1,3,1,1,NA,1,6,6,1.12110471725464,1,193291,4,0.398248424757246,0.416850978048585,0.166726115809658
2001,1,37,1,1,1,55,3,1,2,17,1,2,1,6,8.74125862121582,1.19798469543457,1,193301,1,0.469969036350731,0.516554835976829,0.453820238395435
2001,2,57,1,1,1,35,2,3,1,28,2,3,1,6,6.04395627975464,1.00131547451019,1,193311,1,0.503250569056006,0.371242792270873,0.415163162828074
2001,1,45,1,1,1,45,4,1,4,28,1,3,1,6,17.0940170288086,1.21554064750671,5,193331,3,0.91813312937109,0.91356984220995,0.240736013552237
2001,2,33,1,1,1,40,5,1,3,11,3,1,1,6,12.5,1.05557835102081,1,193341,4,0.602506766952416,0.741848695980615,0.159813168632399
2001,2,54,2,1,2,18,2,5,NA,30,2,3,1,6,6,1.14202260971069,2,193491,1,0.250628463633817,0.400097482819311,0.886544940401141
2001,2,21,1,1,2,20,2,5,NA,3,1,1,1,6,6.5,1.91979968547821,6,193521,2,0.827774922775247,0.462537364592471,0.620368006776118
2006,2,48,1,1,1,40,3,2,2,15,1,1,2,7,8.89423084259033,0.663225054740906,1,193522,2,0.856871199172115,0.75,0.5
2001,2,20,2,1,1,37,3,5,NA,2,2,2,1,6,5.09999990463257,0.639322519302368,5,193531,1,0.13622123124373,0.453134089207711,0.523089880802282
2001,1,51,1,1,1,37,5,1,2,33,2,3,1,6,10.3950099945068,0.56820011138916,1,193551,1,0.782006071444066,0.554580678210936,0.188253043630356
2001,2,29,1,1,1,42,5,1,3,7,1,1,1,6,12.1076002120972,0.56055212020874,1,193571,4,0.737116516259531,0.87838207817832,0.159813168632399
2001,2,52,1,1,2,27.0000019073486,2,1,3,24,2,1,1,6,NA,1.01876735687256,5,193581,1,0.518570818209919,0.633736856402982,0.213084224843199
2001,2,34,1,1,1,37,4,1,2,14,2,1,1,6,8.57588291168213,0.527789294719696,1,193631,2,0.75660705734493,0.680778927410188,0.1967289437892
2001,1,37,1,1,1,45,5,1,2,12,1,1,1,8,39.3162384033203,0.633623480796814,1,194011,4,0.786408610666757,0.854940228550693,0.0532710562107996
2001,1,44,1,1,1,52,3,1,2,28,1,3,1,8,24.0384616851807,1.21554064750671,1,194051,3,0.746029312344941,0.759297142467171,0.106542112421599
2006,2,42,2,1,2,20,1,3,7,22,2,1,2,7,5.75,0.654101312160492,6,194061,2,0.921946998530987,0.802835554384255,0.113455059598859
2001,1,57,1,1,1,50,4,1,4,31,1,3,1,8,23.0769233703613,1.30065536499023,1,194071,4,0.710308075340272,0.680470391697799,0.121930959757703
2001,1,37,1,1,1,55,4,1,2,19,1,3,1,8,20.9790210723877,0.672102570533752,1,194151,4,0.907018573806796,0.612884256341625,0.271540147416953
2001,1,58,2,1,1,37,4,5,NA,41,1,1,1,8,10.3950099945068,0.637552082538605,3,194161,NA,0.623395716817805,0.343181483003567,0.658250215650814
2006,1,34,1,1,1,50,4,1,3,10,1,1,1,7,NA,0.828155994415283,1,194181,4,0.862091447307883,0.569619650733369,0
2006,2,37,1,1,1,36,5,1,2,14,2,1,2,7,7.69822931289673,0.71722424030304,1,194201,1,0.872970201352052,0.731209366370277,0.65747534895815
2001,2,56,2,1,2,23,4,5,NA,42,1,1,1,8,5.05000019073486,1.01876735687256,3,194211,1,0.79227384431126,0.853245015750665,0.893457887578401
2001,2,32,1,1,1,40,2,1,4,14,1,1,1,8,10.0961542129517,1.20391166210175,1,194221,3,0.746354828550451,0.60435250940766,0.174427149275837
2001,1,55,1,1,1,55,5,1,3,34,2,3,1,8,18.4265727996826,1.20210254192352,1,194301,4,0.945452025824302,1,0.263839113950774
2006,1,50,1,1,1,40,4,2,2,30,3,3,1,7,NA,0.788922727108002,1,194311,2,0.955258496403334,0.959014228340762,0.128069040242297
2001,1,37,1,1,1,54.0000038146973,2,3,2,17,1,3,1,8,31.3390331268311,0.685570240020752,1,194321,4,0.899715749900977,0.931356764620298,0
2001,1,49,1,1,1,55,3,3,2,29,3,3,1,8,27.6223773956299,0.607770323753357,1,194371,4,0.86363254746156,0.729451411400473,0
2001,2,48,1,1,2,18,2,1,2,11,2,NA,1,8,6.5,0.95209938287735,1,194381,4,0.662172312760252,0.633937085427192,0.166726115809658
2001,2,32,1,1,1,40,4,1,2,12,1,1,1,8,7,0.536988258361816,1,194401,1,0.532351877527101,0.545232147363577,0.370368006776118
2001,2,58,1,1,1,37,4,1,2,15,1,1,1,8,8.83575820922852,0.50938355922699,1,194441,2,0.484294456790531,0.430416853252209,0
2006,2,56,2,1,2,9,5,4,1,25,2,1,1,7,20,0.789591193199158,2,194451,1,0.518516388992811,0.848913046434194,0.195954077096535
2001,2,37,1,1,1,60.0000038146973,4,3,2,16,1,1,1,8,28.846155166626,0.614604294300079,1,194471,4,0.578321078896486,0.926330504954982,0.189041129919276
2001,2,29,2,1,2,12,2,5,NA,11,1,2,1,8,7,1.31772482395172,5,194491,2,0.443492035387409,0.528690056646477,0.59884107895542
2001,1,37,1,1,1,50,3,1,2,15,1,1,1,8,42.307689666748,1.37114071846008,1,194541,4,0.732500882644079,1,0
2006,1,39,1,1,1,38,3,1,1,20,2,3,1,7,10.1214570999146,0.861457228660583,1,195102,1,0.589510422869949,0.404580678996668,0
2001,2,20,1,1,1,40,2,1,3,4,1,1,1,8,6.73076915740967,1.20659196376801,1,195131,3,0.961026221911544,0.972141398391997,0.589590312103911
2006,2,31,1,1,1,50,3,1,3,7,2,3,1,7,19.2307682037354,0.828857123851776,1,195162,4,0.71949897810055,0.848445309933732,0
2006,2,31,1,1,1,40,2,3,1,7,1,1,1,7,18.75,1.43444859981537,1,195172,4,0.485858812036306,0.646892148938963,0.25
2001,2,22,1,1,1,40,4,1,2,1,1,NA,1,8,9.13461494445801,2.28128790855408,1,195181,4,0.750132986184099,0.753069731326461,0
2006,2,30,1,1,1,45,3,1,2,8,1,1,1,7,19.230770111084,0.828857123851776,1,195182,4,0.932336186942702,0.948890420027274,0.25
2001,1,58,1,1,1,60.0000038146973,2,1,2,43,3,3,1,8,4.32692289352417,1.11693274974823,1,195221,NA,0.902181817705535,0.670221643421899,0.649595968062995
2001,1,46,1,1,1,60.0000038146973,5,3,2,19,2,3,1,8,19.230770111084,0.561718463897705,4,195281,4,0.876930363328047,0.781904748288131,0.484611152663897
2001,1,30,1,1,1,40,3,2,2,12,1,1,1,8,28.846155166626,0.685570240020752,1,195291,2,0.845451078456345,0.773450736813827,0
2001,1,36,2,1,1,46,2,5,NA,19,1,1,1,8,9.19732475280762,1.26596391201019,6,195301,1,0.886564350216017,0.883740471790212,1
2001,2,40,2,1,1,38,3,5,NA,20,1,1,1,8,6.71999979019165,1.00714552402496,3,195321,1,0.698991117655925,0.88856559356799,1
2001,1,42,2,1,1,50,2,5,NA,23,1,3,1,8,12.307692527771,0.607770323753357,1,195331,1,0.689720148662869,0.68812001211361,0.606542112421599
2006,1,29,1,1,2,22,3,2,3,6,1,1,3,7,6,1.08402252197266,1,195342,4,0.617287758607095,0.651525658718193,0.681340096453097
2006,2,27,1,1,1,55,4,2,3,5,1,3,1,7,10.8391609191895,4.33976459503174,1,195392,4,0.662795699550322,0.648442871998904,0.128069040242297
2001,2,56,1,1,2,22,4,2,8,18,1,3,1,8,4.67000007629395,1.07766771316528,4,195401,1,0.350932536814459,0.461531923109669,0.287882208874696
2006,1,55,1,1,1,35,4,1,4,33,3,1,1,7,19.7802200317383,0.864893138408661,1,195492,1,0.86952205611708,0.856041979833611,0.545583242340875
2001,1,29,1,1,1,37,4,1,3,13,1,1,1,8,10.9147615432739,0.625276923179626,1,195531,1,0.881817734087165,0.648995731536393,0.273268228231258
2001,2,26,1,1,1,40,5,1,2,9,1,1,3,8,6.59000015258789,0.603295743465424,1,195541,1,0.947806051759858,0.972141398391997,0.818659903546903
2001,1,48,1,1,1,37,1,1,4,22,1,3,3,8,11.4345121383667,1.12343645095825,1,195551,3,0.637706441566082,0.650278947120082,0.477698205486637
2001,1,41,1,1,1,50,4,1,4,22,1,1,1,8,9.23076915740967,1.21554064750671,1,195571,3,0.859686838691341,0.693154418229482,0.530181175408517
2001,2,41,1,1,1,44,3,3,2,24,1,1,1,8,10.7080421447754,1.08971524238586,3,195591,1,0.715716498463673,0.780269811054492,0.681340096453097
2001,1,28,1,1,1,40,5,4,2,11,1,2,1,8,8.39999961853027,0.713823735713959,1,195601,1,0.573535168252027,0.548217578632946,0.545570022744621
2001,1,52,1,1,1,50,5,1,2,36,1,1,1,8,16.1538467407227,1.30065536499023,3,195611,4,0.697043840474701,0.807860905186243,0.136544940401141
2001,2,24,1,1,1,37,5,1,2,3,1,1,1,8,7.01663208007812,1.14064395427704,1,195621,4,0.591567635116504,0.36359490733743,0.0532710562107996
2001,1,33,1,1,1,38,5,2,2,9,1,3,1,6,12.2668409347534,1.37114071846008,1,196061,4,0.781935599774564,0.632854098867713,0
2006,2,38,1,1,1,40,5,1,3,15,1,1,1,7,60.0961532592773,1.51178932189941,1,196061,4,0.910219420871149,0.98365813830711,0
2001,1,27,1,1,1,48,3,3,1,11,1,2,1,6,6.41025686264038,1.46987771987915,5,196081,2,0.856474313466002,0.944282796783995,0.819447989835823
2006,2,30,1,1,1,60,4,1,3,8,2,1,1,7,12.5,1.65771508216858,1,196091,4,0.655283997728251,1,0.522315014109618
2001,2,35,1,1,2,20,2,4,2,17,2,3,1,6,7.69230794906616,1.20391166210175,3,196121,1,0.398822797575779,0.527493738681831,0.409634821203424
2001,2,42,1,1,1,36,3,1,3,20,2,1,1,6,5.13000011444092,0.476049691438675,1,196181,1,0.569521327557423,0.615753320355654,0.476910119197718
2006,2,23,1,1,1,40,2,1,2,2,1,1,1,7,10.5769233703613,2.81645369529724,1,196191,1,0.606985048574168,0.114655266704257,0.453820238395435
2001,1,28,1,1,1,55,4,2,2,7,1,1,4,6,8.56643390655518,0.672955989837646,2,196201,4,0.93591724890445,0.707903119296537,0.666726115809658
2006,1,52,1,1,1,45,1,1,3,30,1,3,1,7,461.893737792969,0.788922727108002,1,196201,2,0.925664814626687,0.96731627661422,0.135770073708476
2001,1,39,2,1,1,60.0000038146973,2,5,NA,23,1,3,1,6,4.807692527771,1.26596391201019,6,196211,1,0.652669374695118,0.597388209910204,0.939815996611941
2001,2,33,2,1,2,6,NA,5,NA,12,2,NA,1,6,NA,0.620353579521179,1,196251,1,0.454834430128955,0.338321501620245,0.205204843948044
2006,2,36,1,1,2,16,2,2,1,17,1,2,1,7,5.5,1.49281907081604,1,196281,NA,0.471363751233323,0.697019485300552,0.613455059598859
2001,1,25,1,1,1,60.0000038146973,3,2,3,3,2,1,1,6,9.45512771606445,1.34591162204742,3,196311,4,0.885224298456936,0.901415558008545,0.256138080484595
2006,1,43,1,1,1,50,4,1,3,15,1,1,1,7,46.1538467407227,0.873308181762695,1,196311,4,0.926609255686291,0.972141398391997,0.454429977255379
2001,1,28,1,1,1,42,2,1,4,5,1,1,3,6,9.15750885009766,0.672955989837646,1,196331,3,0.607460419476691,0.681436540426831,0.25
2001,2,57,1,1,1,38,5,3,1,35,2,1,1,6,5.9700608253479,0.571011304855347,3,196361,2,0.697147316846703,0.75856955574971,0.9467289437892
2001,1,47,1,1,1,39,3,1,2,32,1,3,1,6,6.19999980926514,1.21554064750671,5,196411,1,0.852107664828804,0.648004166846517,1
2001,2,40,2,1,2,20,2,3,3,8,NA,2,1,6,4.23999977111816,0.503572881221771,3,196421,1,0.279658998242458,0.498772876105262,0.513825894354519
2006,1,28,1,1,1,40,2,2,1,5,1,1,1,7,14.423077583313,2.16804575920105,1,196421,4,0.606981772063247,0.472448636910242,0.120368006776118
2006,2,33,1,1,1,40,5,2,1,12,1,3,1,7,NA,1.49281907081604,1,196431,1,0.354998060457572,0.551966450972044,0
2001,2,35,2,1,2,18,NA,5,NA,16,1,3,1,6,4.69999980926514,1.2407066822052,2,196521,1,0.420988602343948,0.570053436491615,0.508475900158844
2001,1,44,1,1,1,60.0000038146973,3,2,1,27,1,1,1,6,5,0.561149954795837,3,196531,2,0.91804701540697,0.763324610307254,0.742312186130076
2001,1,54,2,1,1,39,4,4,1,39,1,3,1,6,4.61538457870483,0.656411051750183,5,196561,1,0.559045344222206,0.411504506716488,0.516176933625023
2001,2,26,1,1,1,50,4,1,3,5,1,1,1,6,13.4615383148193,0.65275627374649,1,196591,4,0.899189011868849,0.597683443904363,0.393636235007376
2001,1,34,1,1,1,35,5,1,4,14,1,1,1,6,18,1.26724648475647,1,196601,4,0.516499240796628,0.548981019702675,0.280181175408517
2001,2,42,1,1,2,30.0000019073486,3,1,2,21,2,3,1,6,5.76923084259033,0.95209938287735,1,196611,1,0.590838049273224,0.686148416682836,0.589590312103911
2001,2,48,1,1,1,40,4,1,1,24,1,1,1,6,5.625,0.503572881221771,1,196641,1,0.506404319344153,0.635391028935166,0
2001,2,53,1,1,1,38,5,3,1,30,2,1,1,6,12.1457490921021,1.00131547451019,9,197011,4,0.779839749709231,0.839006736655205,0.682903049434681
2001,1,48,1,1,1,40,4,3,2,28,1,3,1,6,NA,1.22691118717194,5,197021,NA,0.563890772846168,0.558852469876119,0.658250215650814
2001,1,36,1,1,1,40,4,1,3,15,1,1,1,6,36.0576934814453,1.37114071846008,5,197041,4,0.946016094164758,0.564145328154359,0.333452231619317
2006,2,32,1,1,1,43,3,1,1,10,1,3,1,7,NA,1.51178932189941,4,197041,4,0.606169887355224,0.74178799415771,0.0678850368542381
2001,2,54,1,1,1,40,4,1,2,34,3,1,1,6,13.4615383148193,0.583009719848633,1,197081,1,0.898546462113188,0.82319814679643,0.281744128390102
2006,1,36,1,1,1,40,5,1,2,14,2,1,1,7,23.0769233703613,1.81580793857574,1,197101,1,0.636446303579568,0.676038019806108,0
2001,1,50,1,1,1,50,5,1,4,31,2,1,1,6,13.076922416687,1.27510392665863,1,197181,2,0.774133497404685,0.801284831324314,0.0532710562107996
2001,1,55,2,1,1,40,3,5,NA,35,1,NA,1,6,4.23999977111816,0.60044276714325,4,197221,2,0.455917483732823,0.406563370088197,0.469818824591483
2001,2,34,1,1,1,37,3,1,2,15,2,2,1,6,4.93762969970703,1.07397639751434,1,197261,1,0.499230212786214,0.488011994080589,0.333452231619317
